"FORMAL","ESTRATO","DEPARTAMENTO","SEXO","ESTADO_CIVIL","TRAB_VEN","EDAD","HORAS_TRAB_SEM","INGRESO_D","INGRESO_E"
"No","Medio alto","LIMA","Mujer","Separado","Sí",22,27,600,0
NA,"Medio alto","LIMA","Hombre","Casado/a","Sí",45,71,NA,NA
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",24,8,NA,NA
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",27,77,300,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",23,5,50,9
"Sí","Medio alto","LIMA","Hombre","Separado","No",24,49,850,40
NA,"Medio alto","LIMA","Mujer","Conviviente","No",21,85,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",23,66,500,0
NA,"Medio alto","LIMA","Hombre","Soltero/a","No",26,77,NA,NA
"Sí","Medio alto","LIMA","Mujer","Soltero/a","Sí",27,42,750,120
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",32,48,450,0
NA,"Medio bajo","LIMA","Mujer","Separado","No",35,30,NA,NA
"Sí","Medio","LIMA","Mujer","Soltero/a","Sí",31,52,600,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",33,54,320,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",28,73,250,156
"No","Medio","LIMA","Mujer","Soltero/a","Sí",23,64,465,220
"No","Medio","LIMA","Mujer","Soltero/a","No",23,55,465,0
NA,"Medio","LIMA","Hombre","Casado/a","Sí",48,105,NA,NA
"No","Medio","LIMA","Mujer","Casado/a","Sí",30,4,50,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",25,65,60,20
"No","Medio","LIMA","Mujer","Conviviente","Sí",24,52,20,30
"No","Medio","LIMA","Mujer","Separado","Sí",32,54,270,18
"No","Medio","LIMA","Hombre","Soltero/a","No",15,12,60,18
"No","Medio","LIMA","Mujer","Soltero/a","Sí",29,48,600,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",29,8,50,26
"No","Medio","LIMA","Hombre","Viudo/a","Sí",35,59,35,5
"No","Medio","LIMA","Hombre","Casado/a","Sí",59,72,1200,0
NA,"Medio","LIMA","Hombre","Casado/a","Sí",42,30,NA,NA
"No","Medio","LIMA","Mujer","Casado/a","Sí",38,30,700,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",35,48,50,25
NA,"Medio","LIMA","Hombre","Conviviente","Sí",33,18,NA,NA
"No","Medio","LIMA","Hombre","Soltero/a","Sí",23,76,600,0
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",24,91,NA,NA
"No","Medio","LIMA","Mujer","Separado","Sí",43,66,400,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",45,48,700,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",27,66,250,0
"No","Medio","LIMA","Mujer","Casado/a","Sí",49,54,1040,144
"No","Medio","LIMA","Mujer","Soltero/a","No",17,48,200,60
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",33,48,1200,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",31,54,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","No",24,54,NA,NA
NA,"Medio","LIMA","Mujer","Separado","No",56,54,NA,NA
NA,"Medio","LIMA","Hombre","Casado/a","Sí",44,70,NA,NA
NA,"Medio","LIMA","Mujer","Casado/a","Sí",41,70,NA,NA
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",24,57,NA,NA
NA,"Medio","LIMA","Hombre","Conviviente","No",29,72,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","Sí",24,48,NA,NA
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",23,60,NA,NA
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",55,60,NA,NA
"No","Medio","LIMA","Hombre","Soltero/a","No",23,54,240,0
"Sí","Medio","LIMA","Hombre","Casado/a","Sí",36,56,450,0
"Sí","Medio","LIMA","Mujer","Casado/a","Sí",42,48,350,48
"No","Medio","LIMA","Mujer","Soltero/a","No",18,72,250,0
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",28,36,NA,NA
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",28,32,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",28,66,930,192
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",41,42,220,42
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",26,66,930,0
NA,"Medio bajo","LIMA","Mujer","Soltero/a","No",31,42,NA,NA
"No","Medio","LIMA","Mujer","Soltero/a","Sí",30,66,180,90
"No","Medio","LIMA","Hombre","Conviviente","Sí",26,70,385,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",19,48,180,42
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",35,72,300,0
"No","Medio alto","LIMA","Hombre","Separado","Sí",24,84,350,0
"No","Medio alto","LIMA","Mujer","Divorciado/a","Sí",54,61,250,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",30,60,300,54
NA,"Medio alto","LIMA","Mujer","Conviviente","Sí",29,47,NA,NA
"Sí","Medio alto","LIMA","Hombre","Conviviente","Sí",35,62,560,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",20,55,290,0
NA,"Medio","LIMA","Hombre","Casado/a","Sí",38,77,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",46,29,180,0
"No","Medio","LIMA","Hombre","Soltero/a","No",18,4,60,0
"No","Medio","LIMA","Mujer","Separado","Sí",44,54,180,48
"No","Medio","LIMA","Hombre","Soltero/a","No",22,48,1600,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",33,67,200,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",24,90,40,13
NA,"Medio","LIMA","Hombre","Conviviente","Sí",26,71,NA,NA
NA,"Medio","LIMA","Mujer","Separado","Sí",37,6,NA,NA
"No","Medio","LIMA","Hombre","Separado","Sí",34,90,600,0
NA,"Medio","LIMA","Hombre","Soltero/a","Sí",29,12,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",22,50,300,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",19,55,250,0
"No","Medio","LIMA","Hombre","Soltero/a","No",19,20,100,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",29,50,480,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",18,60,500,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",49,62,1000,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",38,61,700,0
"No","Medio","LIMA","Mujer","Soltero/a","No",15,55,550,0
"No","Medio","LIMA","Mujer","Conviviente","No",17,55,550,0
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",30,78,300,0
"No","Medio alto","LIMA","Mujer","Casado/a","No",25,66,240,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",35,66,400,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",21,54,50,0
"No","Alto","LIMA","Hombre","Soltero/a","Sí",17,48,400,0
"No","Medio","LIMA","Hombre","Conviviente","No",42,60,600,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",31,77,350,0
"No","Medio","LIMA","Hombre","Conviviente","No",26,65,300,0
"No","Medio","LIMA","Mujer","Conviviente","No",22,52,300,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",39,12,10,0
"Sí","Medio alto","LIMA","Hombre","Separado","Sí",39,60,1000,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",25,66,540,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",30,78,500,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",21,60,80,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",31,40,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",30,23,60,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",27,86,280,0
"Sí","Medio alto","LIMA","Mujer","Soltero/a","Sí",29,48,465,0
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",27,61,300,0
"No","Medio alto","LIMA","Mujer","Casado/a","Sí",48,66,300,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",42,56,NA,NA
"Sí","Medio alto","LIMA","Hombre","Casado/a","Sí",35,49,400,0
NA,"Medio alto","LIMA","Mujer","Casado/a","Sí",35,42,NA,NA
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",47,52,300,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",25,84,100,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",32,84,NA,NA
NA,"Medio","LIMA","Mujer","Viudo/a","Sí",55,84,NA,NA
NA,"Medio","LIMA","Hombre","Conviviente","Sí",30,84,NA,NA
"No","Bajo","LIMA","Mujer","Soltero/a","No",25,60,400,130
"Sí","Bajo","LIMA","Mujer","Soltero/a","Sí",41,60,3500,0
"Sí","Bajo","LIMA","Mujer","Soltero/a","Sí",37,60,1800,0
"Sí","Bajo","LIMA","Hombre","Soltero/a","Sí",36,72,1400,100
"No","Bajo","LIMA","Hombre","Soltero/a","No",34,66,2000,0
"No","Bajo","LIMA","Mujer","Conviviente","Sí",39,65,1700,0
"Sí","Bajo","LIMA","Hombre","Conviviente","Sí",42,60,2100,0
"Sí","Bajo","LIMA","Hombre","Soltero/a","Sí",33,71,2500,0
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",32,78,1200,600
"No","Medio bajo","LIMA","Hombre","Casado/a","Sí",32,72,750,150
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",46,91,1000,300
"Sí","Bajo","LIMA","Mujer","Separado","Sí",39,76,900,120
NA,"Medio bajo","LIMA","Mujer","Soltero/a","No",28,66,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Soltero/a","No",30,60,3000,0
"Sí","Bajo","LIMA","Hombre","Conviviente","Sí",38,55,2500,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",31,50,2500,0
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",33,50,2800,0
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",28,72,900,46
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",25,48,550,120
NA,"Medio bajo","LIMA","Hombre","Separado","Sí",48,77,NA,NA
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",31,84,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",29,29,NA,NA
"No","Medio bajo","LIMA","Hombre","Separado","Sí",27,54,750,120
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",32,75,500,0
"Sí","Medio bajo","LIMA","Hombre","Casado/a","Sí",36,66,700,0
"Sí","Medio bajo","LIMA","Hombre","Separado","Sí",51,72,465,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",20,54,900,0
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",30,91,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","No",44,56,NA,NA
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",27,15,300,0
NA,"Medio bajo","LIMA","Mujer","Soltero/a","No",24,15,NA,NA
"No","Medio bajo","LIMA","Hombre","Separado","Sí",58,24,105,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",42,24,40,10
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",44,55,NA,NA
NA,"Medio bajo","LIMA","Hombre","Soltero/a","No",26,60,NA,NA
NA,"Medio bajo","LIMA","Hombre","Separado","Sí",26,73,NA,NA
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",31,90,600,0
NA,"Medio bajo","LIMA","Hombre","Soltero/a","Sí",30,50,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Soltero/a","No",22,66,930,0
"No","Medio bajo","LIMA","Hombre","Separado","Sí",24,66,600,0
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",46,70,NA,NA
"No","Medio bajo","LIMA","Hombre","Separado","Sí",43,54,300,0
"Sí","Medio bajo","LIMA","Hombre","Separado","Sí",44,66,1200,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",35,42,300,0
"No","Bajo","LIMA","Mujer","Conviviente","No",23,72,500,0
"No","Bajo","LIMA","Hombre","Conviviente","No",34,72,900,0
"No","Bajo","LIMA","Hombre","Soltero/a","Sí",35,60,500,0
"No","Bajo","LIMA","Hombre","Conviviente","Sí",54,54,500,0
"No","Bajo","LIMA","Mujer","Conviviente","Sí",56,66,900,109
NA,"Bajo","LIMA","Hombre","Conviviente","Sí",32,54,NA,NA
"No","Bajo","LIMA","Mujer","Conviviente","Sí",30,60,500,0
"No","Bajo","LIMA","Hombre","Conviviente","Sí",32,60,40,0
"No","Bajo","LIMA","Mujer","Conviviente","No",31,36,200,0
"No","Bajo","LIMA","Hombre","Conviviente","Sí",35,48,800,0
"No","Medio bajo","LIMA","Mujer","Conviviente","No",23,54,500,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",27,60,250,0
"No","Medio bajo","LIMA","Hombre","Separado","Sí",52,48,200,150
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",22,60,250,0
"No","Medio bajo","LIMA","Mujer","Conviviente","No",20,72,250,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",35,72,500,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",33,60,250,0
"Sí","Bajo","LIMA","Hombre","Casado/a","Sí",40,72,230,0
"Sí","Bajo","LIMA","Mujer","Soltero/a","No",22,61,850,120
NA,"Bajo","LIMA","Mujer","Conviviente","Sí",30,33,NA,NA
NA,"Bajo","LIMA","Hombre","Conviviente","No",29,42,NA,NA
"No","Medio bajo","LIMA","Mujer","Casado/a","Sí",39,20,250,0
"No","Medio bajo","LIMA","Hombre","Casado/a","No",38,77,600,0
"No","Medio bajo","LIMA","Hombre","Viudo/a","Sí",55,72,300,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","No",18,72,500,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",36,78,250,0
NA,"Medio bajo","LIMA","Mujer","Soltero/a","No",35,60,NA,NA
"No","Medio bajo","LIMA","Mujer","Separado","Sí",42,72,300,150
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",24,72,500,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",32,72,50,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",31,60,250,0
"No","Medio bajo","LIMA","Hombre","Separado","Sí",43,72,300,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",31,63,500,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",42,60,200,150
"No","Bajo","LIMA","Hombre","Conviviente","Sí",38,72,250,48
NA,"Bajo","LIMA","Mujer","Conviviente","Sí",27,60,NA,NA
NA,"Bajo","LIMA","Hombre","Casado/a","Sí",32,20,NA,NA
NA,"Bajo","LIMA","Mujer","Casado/a","Sí",31,26,NA,NA
"No","Bajo","LIMA","Mujer","Soltero/a","Sí",39,66,275,0
NA,"Bajo","LIMA","Hombre","Casado/a","Sí",29,48,NA,NA
"Sí","Bajo","LIMA","Mujer","Soltero/a","Sí",31,44,950,0
"No","Bajo","LIMA","Hombre","Casado/a","Sí",36,51,600,0
"No","Bajo","LIMA","Mujer","Casado/a","Sí",31,7,600,0
NA,"Bajo","LIMA","Hombre","Conviviente","Sí",27,72,NA,NA
"Sí","Bajo","LIMA","Mujer","Conviviente","Sí",25,44,1800,0
NA,"Bajo","LIMA","Mujer","Casado/a","No",49,56,NA,NA
NA,"Bajo","LIMA","Hombre","Casado/a","Sí",58,60,NA,NA
"Sí","Bajo","LIMA","Mujer","Separado","Sí",56,48,930,0
"Sí","Bajo","LIMA","Mujer","Soltero/a","Sí",29,54,600,0
"Sí","Bajo","LIMA","Hombre","Casado/a","Sí",49,72,1000,0
"Sí","Bajo","LIMA","Mujer","Casado/a","Sí",47,72,1000,0
"No","Bajo","LIMA","Hombre","Soltero/a","Sí",22,69,150,0
"No","Bajo","LIMA","Hombre","Soltero/a","Sí",30,48,1200,0
"No","Bajo","LIMA","Hombre","Soltero/a","Sí",32,72,750,0
"Sí","Bajo","LIMA","Hombre","Soltero/a","Sí",26,60,600,0
"No","Bajo","LIMA","Mujer","Soltero/a","Sí",31,60,500,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","No",21,60,300,54
"No","Medio","LIMA","Hombre","Conviviente","Sí",30,48,1100,0
"Sí","Medio","LIMA","Mujer","Conviviente","Sí",30,56,600,0
NA,"Medio","LIMA","Hombre","Soltero/a","Sí",27,94,NA,NA
NA,"Medio bajo","LIMA","Hombre","Conviviente","Sí",24,72,NA,NA
NA,"Medio bajo","LIMA","Mujer","Conviviente","Sí",26,16,NA,NA
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",36,48,450,0
NA,"Medio bajo","LIMA","Mujer","Separado","Sí",54,10,NA,NA
"No","Medio bajo","LIMA","Hombre","Soltero/a","No",16,61,350,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",29,30,3000,0
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",28,45,940,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",31,77,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","Sí",41,100,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","No",66,50,300,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",23,66,NA,NA
NA,"Medio","LIMA","Hombre","Soltero/a","Sí",18,63,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",32,64,350,70
"No","Medio","LIMA","Mujer","Conviviente","Sí",46,24,120,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",23,70,250,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",21,48,500,150
NA,"Medio","LIMA","Hombre","Conviviente","Sí",25,84,NA,NA
"No","Medio","LIMA","Mujer","Soltero/a","Sí",22,72,480,150
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",21,74,NA,NA
"No","Medio","LIMA","Hombre","Casado/a","Sí",49,44,650,0
NA,"Medio","LIMA","Mujer","Casado/a","No",49,72,NA,NA
"No","Medio","LIMA","Hombre","Casado/a","Sí",37,40,1200,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",28,90,NA,NA
NA,"Medio","LIMA","Mujer","Conviviente","Sí",28,62,NA,NA
NA,"Medio","LIMA","Mujer","Separado","Sí",37,66,NA,NA
NA,"Bajo","LIMA","Mujer","Soltero/a","No",33,60,NA,NA
"Sí","Bajo","LIMA","Hombre","Conviviente","Sí",33,41,405,150
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",31,48,900,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",29,60,400,72
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",56,68,390,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",40,99,1000,70
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",51,48,210,0
"No","Medio bajo","LIMA","Mujer","Conviviente","Sí",52,72,650,0
"No","Medio bajo","LIMA","Hombre","Conviviente","Sí",21,48,250,0
NA,"Medio bajo","LIMA","Hombre","Casado/a","Sí",60,84,NA,NA
NA,"Medio bajo","LIMA","Mujer","Casado/a","No",64,60,NA,NA
"Sí","Medio bajo","LIMA","Hombre","Conviviente","Sí",26,48,1800,0
"Sí","Medio bajo","LIMA","Mujer","Conviviente","Sí",25,50,2000,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",25,36,1000,600
"Sí","Medio bajo","LIMA","Hombre","Casado/a","Sí",43,60,1400,0
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",37,28,600,90
"No","Medio bajo","LIMA","Mujer","Soltero/a","Sí",20,30,220,135
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",36,56,250,0
"No","Medio bajo","LIMA","Hombre","Soltero/a","Sí",30,60,250,16
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",22,60,360,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",22,112,350,0
NA,"Medio alto","LIMA","Hombre","Casado/a","Sí",27,70,NA,NA
"No","Medio alto","LIMA","Mujer","Casado/a","No",27,97,300,228
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",27,48,500,0
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",27,84,NA,NA
NA,"Medio alto","LIMA","Hombre","Soltero/a","Sí",37,31,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",54,52,2000,0
"Sí","Medio alto","LIMA","Mujer","Conviviente","Sí",47,48,600,225
"No","Medio alto","LIMA","Hombre","Soltero/a","No",16,10,50,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",34,63,350,0
"No","Medio","LIMA","Hombre","Soltero/a","No",23,66,300,0
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",45,40,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",28,42,350,0
"No","Medio","LIMA","Mujer","Conviviente","No",31,40,300,0
"No","Medio","LIMA","Mujer","Casado/a","Sí",28,54,350,0
NA,"Medio","LIMA","Hombre","Conviviente","Sí",26,112,NA,NA
"No","Medio","LIMA","Mujer","Conviviente","No",22,66,915,0
NA,"Medio","LIMA","Hombre","Soltero/a","Sí",31,72,NA,NA
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",55,57,250,0
"No","Medio alto","LIMA","Hombre","Soltero/a","Sí",28,73,340,112
NA,"Medio alto","LIMA","Mujer","Soltero/a","Sí",46,30,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",31,48,700,180
NA,"Medio alto","LIMA","Hombre","Conviviente","Sí",32,84,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",32,77,30,0
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",50,9,50,0
"No","Medio alto","LIMA","Hombre","Soltero/a","No",21,70,260,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",39,54,300,36
"No","Medio","LIMA","Mujer","Soltero/a","Sí",31,72,970,70
NA,"Medio","LIMA","Hombre","Soltero/a","No",19,68,NA,NA
"Sí","Medio","LIMA","Hombre","Soltero/a","No",18,72,300,60
"No","Medio","LIMA","Mujer","Soltero/a","No",20,16,108,30
"No","Medio","LIMA","Hombre","Conviviente","Sí",43,55,30,0
"No","Medio","LIMA","Mujer","Conviviente","No",37,84,30,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",51,48,60,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",36,48,50,0
"Sí","Medio alto","LIMA","Hombre","Soltero/a","Sí",33,42,400,0
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",49,60,500,0
NA,"Medio alto","LIMA","Hombre","Soltero/a","No",27,42,NA,NA
NA,"Medio","LIMA","Hombre","Casado/a","No",45,60,NA,NA
"No","Medio","LIMA","Mujer","Casado/a","No",42,48,600,0
"No","Medio","LIMA","Hombre","Soltero/a","Sí",23,60,250,0
"No","Medio","LIMA","Hombre","Conviviente","No",27,72,250,0
"No","Medio","LIMA","Mujer","Conviviente","No",28,48,600,0
NA,"Medio","LIMA","Mujer","Soltero/a","No",51,32,NA,NA
NA,"Medio","LIMA","Hombre","Conviviente","Sí",29,60,NA,NA
"No","Medio","LIMA","Mujer","Soltero/a","No",23,72,350,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",37,60,800,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",33,30,200,0
"No","Medio","LIMA","Hombre","Soltero/a","No",49,54,500,0
"No","Medio","LIMA","Hombre","Conviviente","No",29,54,500,0
"No","Medio","LIMA","Mujer","Conviviente","No",29,54,400,0
"No","Medio","LIMA","Mujer","Soltero/a","No",32,48,450,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",43,66,210,0
"No","Medio","LIMA","Mujer","Soltero/a","No",23,42,180,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",41,48,500,0
"No","Medio","LIMA","Mujer","Soltero/a","No",50,48,300,0
"No","Medio","LIMA","Mujer","Soltero/a","No",25,48,250,0
"No","Medio","LIMA","Mujer","Soltero/a","No",46,54,250,0
NA,"Medio","LIMA","Hombre","Soltero/a","No",25,70,NA,NA
"No","Medio","LIMA","Mujer","Viudo/a","Sí",48,60,1200,0
"No","Medio","LIMA","Mujer","Soltero/a","No",22,60,900,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",29,72,500,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",28,72,300,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",42,48,350,0
"No","Medio","LIMA","Mujer","Soltero/a","No",33,60,300,60
NA,"Medio","LIMA","Hombre","Soltero/a","No",14,21,NA,NA
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",29,48,350,0
NA,"Medio alto","LIMA","Mujer","Conviviente","No",24,9,NA,NA
NA,"Medio alto","LIMA","Hombre","Conviviente","No",28,78,NA,NA
"No","Medio alto","LIMA","Hombre","Casado/a","Sí",50,48,350,0
"No","Medio alto","LIMA","Mujer","Soltero/a","Sí",30,60,350,50
"No","Medio alto","LIMA","Hombre","Conviviente","Sí",23,72,50,0
"No","Medio","LIMA","Hombre","Conviviente","No",24,48,350,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",46,49,300,0
"No","Medio","LIMA","Hombre","Soltero/a","No",18,72,240,0
"No","Medio","LIMA","Hombre","Casado/a","Sí",31,72,300,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",26,60,300,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",35,48,220,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",26,54,360,0
NA,"Medio","LIMA","Mujer","Conviviente","Sí",42,36,NA,NA
NA,"Medio","LIMA","Mujer","Soltero/a","Sí",52,48,NA,NA
"No","Medio","LIMA","Hombre","Conviviente","Sí",22,72,300,0
"No","Medio","LIMA","Mujer","Soltero/a","Sí",19,56,200,0
"Sí","Medio","LIMA","Hombre","Conviviente","No",29,60,500,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",45,74,700,0
"No","Medio","LIMA","Mujer","Conviviente","No",20,60,450,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",25,72,300,0
"Sí","Medio","LIMA","Hombre","Conviviente","No",27,54,600,0
"Sí","Medio","LIMA","Hombre","Conviviente","Sí",46,72,500,0
NA,"Medio","LIMA","Mujer","Conviviente","No",27,48,NA,NA
"Sí","Medio","LIMA","Hombre","Soltero/a","Sí",30,72,300,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",25,72,350,0
"No","Medio","LIMA","Mujer","Conviviente","Sí",22,60,300,0
"No","Medio","LIMA","Hombre","Conviviente","Sí",27,48,250,0
